individual,date,FS_channel,trial,bath_location,temp_increment,group,groups_simplified,externa_length,externa_width,externa_area,ext_biomass,ext_dactyl,externa_colour,starvation_date,starv_time,crab_biomass,dactyl,shell_type,shell_height,crab_water_volume_ml,crab_water_volume_L,control_water_ml,control_water_L,crab_slope_raw,temperature,control_slope_raw,crab_slope_vol_corrected,control_slope_volume_corrected,drift_corrected,met_rate_raw,met_rate,log_met_rate,,,experiment_survival,24_hour_survival,Note,,
19,2021-8-1,1,1,D,12,infected,infected,,,0,0,0,orange,2021-7-27,5,0.013,2.4,littorina_scutulata,6.1,23.57292,0.02357292,23.73854,0.02373854,-0.0020493,12.300885,-0.0013434,-0.00004830798496,-0.00003189035464,-0.00001641763032,-0.00126289464,1.26289464,0.10136712,,,yes,yes,Removed this trial from analysis due to only one point calibration ,,
22,2021-8-1,2,1,C,12,nonovigerous,uninfected,,,0,0,0,,2021-7-27,,0.044,5.1,,7.3,23.37888,0.02337888,23.58566,0.02358566,-0.0062632,12.300885,0.00064777,-0.0001464266012,0.00001527808298,-0.0001617046842,-0.003675106459,3.675106459,0.5652699241,,,yes,yes,,,
43,2021-8-1,3,1,B,12,ovigerous,ovigerous,,,0,0,0,,2021-7-28,,0.031,3.6,,,23.48766,0.02348766,23.69738,0.02369738,-0.0039119,12.300885,-0.0002699,-0.00009188137715,-0.000006395922862,-0.00008548545429,-0.0027575953,2.7575953,0.4405305302,,,yes,yes,"not randomly picked, but only one with eggs in jar. had eggs during experiment by August 4 they were gone",,
18,2021-8-1,4,1,A,12,nonovigerous,uninfected,,,0,0,#DIV/0!,,2021-7-27,,0.007,,,,23.41416,0.02341416,23.57194,0.02357194,-0.0010847,12.300885,7.06E-05,-0.00002539733935,1.66E-06,-2.71E-05,-3.87E-03,3.87E+00,0.5872541195,,,yes,no,This run has the weird calibration,,
8,2021-8-5,1,2,D,12,former_ovigerous,uninfected,,,0,0,0,,2021-7-29,7,0.02,1,littorina_scutulata,6.5,23.63368,0.02363368,23.73854,0.02373854,-0.0026498,12.7755852,-0.000488,-0.00006262452526,-0.00001158440752,-0.00005104011774,-0.002552005887,2.552005887,0.4068816719,,,yes,no,checked survival for trial on Aug 8 mornign,,
2,2021-8-5,2,2,C,12,hyper_infected,hyper_infected,,,0,0,0,hyper,2021-7-29,,0.051,1.9,littorina_sitkana,7.4,23.373,0.023373,23.58566,0.02358566,-0.0071027,12.7755852,0.00025507,-0.0001660114071,0.000006015994296,-0.0001720274014,-0.003373086302,3.373086302,0.5280274529,,,yes,no,checked survival for trial on Aug 8 mornign,,
30,2021-8-5,3,2,B,12,nonovigerous,uninfected,,,0,0,0,,2021-7-29,,0.013,0.9,littorina_scutulata,5.1,23.62584,0.02362584,23.69738,0.02369738,-0.0018473,12.7755852,-0.0003717,-0.00004364401423,-0.000008808316146,-0.00003483569809,-0.002679669084,2.679669084,0.4280811656,,,yes,no,checked survival for trial on Aug 8 mornign,,figure out why there is a 32C control take 2  (used take 2 in datafile
29,2021-8-5,4,2,A,12,former_ovigerous,uninfected,,,0,0,0,,2021-7-29,,0.018,1.2,,6,23.38182,0.02338182,23.57194,0.02357194,-0.0013816,12.7755852,0.00018799,-0.00003230432251,0.000004431289001,-0.00003673561151,-0.002040867306,2.040867306,0.3098147685,,,yes,yes,checked survival for trial on Aug 8 mornign,,
7,2021-8-6,1,3,D,12,former_ovigerous,uninfected,,,0,0,0,,2021-7-30,7,0.013,1.7,littorina_scutulata,5.1,23.59546,0.02359546,23.53666,0.02353666,-0.0019823,12.3193235,-6.48E-05,-0.00004677328036,-1.53E-06,-4.52E-05,-3.48E-03,3.48E+00,0.5416570413,,,yes,no,checked survival for trial on Aug 8 mornign,,
6,2021-8-6,2,3,C,12,former_ovigerous,uninfected,,,0,0,0,,2021-7-30,,0.011,1.3,,3.5,23.40142,0.02340142,23.37104,0.02337104,-0.0020121,12.3193235,-0.0004249,-0.00004708599718,-0.000009930354896,-0.00003715564229,-0.003377785662,3.377785662,0.5286320879,,,yes,yes,checked survival for trial on Aug 8 mornign,,
40,2021-8-6,3,3,B,12,infected_isopod,infected_isopod,,,0,0,0,,2021-7-30,,0.033,2.3,,,23.4514,0.0234514,23.48276,0.02348276,-0.0079271,12.3193235,0.00022958,-0.0001859015929,0.000005391172041,-0.000191292765,-0.005796750454,5.796750454,0.7631846047,,,yes,yes,checked survival for trial on Aug 8 mornign,,
9,2021-8-6,4,3,A,12,nonovigerous,uninfected,,,0,0,0,,2021-7-30,,0.008,1.2,,,23.45042,0.02345042,23.40142,0.02340142,-0.0015238,12.3193235,-0.0004334,-0.00003573375,-0.00001014217543,-0.00002559157457,-0.003198946821,3.198946821,0.5050070205,,,yes,NA,checked survival for trial on Aug 8 mornign,,
54,2021-8-8,1,4,D,12,hyper_infected,hyper_infected,,,0,0,0,hyper,2021-7-31,8,0.019,1.6,littorina_sitkana,5.5,23.5445,0.0235445,23.53666,0.02353666,-0.0027242,12.1387782,-0.0002821,-0.0000641399269,-0.000006639691786,-0.00005750023511,-0.003026328164,3.026328164,0.4809160195,,,yes,no,"late check: checked aug 10 not 100% sure this is a lirio, was small.  chance it could be a second ext.",,
24,2021-8-8,2,4,C,12,former_ovigerous,uninfected,,,0,0,0,,2021-7-31,,0.017,1.5,littorina_scutulata,7,23.43082,0.02343082,23.37104,0.02337104,-0.003101,12.1387782,-0.0001297,-0.00007265897282,-0.000003031223888,-0.00006962774893,-0.004095749937,4.095749937,0.6123334333,,,yes,yes,late check: checked aug 10,,
35,2021-8-8,3,4,B,12,former_ovigerous,uninfected,,,0,0,0,,2021-7-31,,0.018,1.6,littorina_scutulata,7.3,23.56214,0.02356214,23.48276,0.02348276,-0.003336,12.1387782,-0.0006384,-0.00007860329904,-0.00001499139398,-0.00006361190506,-0.003533994725,3.533994725,0.548265897,,,yes,yes,late check: checked aug 10,,
3,2021-8-8,4,4,A,12,nonovigerous,uninfected,,,0,0,0,,2021-7-31,,0.011,1.4,littorina_scutulata,6.1,23.43278,0.02343278,23.40142,0.02340142,-0.0017684,12.1387782,0.00049559,-0.00004143852815,0.00001159750974,-0.00005303603789,-0.00482145799,4.82145799,0.683178387,,,yes,no,late check: checked aug 10,,
48,2021-8-9,1,5,D,12,former_ovigerous,uninfected,,,0,0,0,,2021-8-1,8,0.043,2.5,littorina_sitkana,7.6,23.57782,0.02357782,23.53666,0.02353666,-0.0061141,12.0574807,-0.0012391,-0.0001441571493,-0.00002916427541,-0.0001149928739,-0.00267425288,2.67425288,0.4272024722,,,yes,yes,,,
11,2021-8-9,2,5,C,12,infected_isopod,infected_isopod,,,0,0,0,,2021-8-1,,0.011,1.5,littorina_scutulata,6.1,23.4808,0.0234808,23.37104,0.02337104,-0.0030181,12.0574807,-0.001051,-0.00007086740248,-0.00002456296304,-0.00004630443944,-0.004209494495,4.209494495,0.6242299459,,,yes,no,,,
14,2021-8-9,3,5,B,12,infected,infected,2.5,0.9,2.25,97.82608696,1.125,red,2021-8-1,,0.023,2,littorina_scutulata,7.2,23.50138,0.02350138,23.48276,0.02348276,-0.0080927,12.0574807,-0.0003503,-0.0001901896179,-0.000008226010828,-0.0001819636071,-0.007911461178,7.911461178,0.8982567013,,,yes,yes,,,
31,2021-8-9,4,5,A,12,former_ovigerous,uninfected,,,0,0,0,,2021-8-1,,0.011,1.5,littorina_scutulata,5.8,23.42298,0.02342298,23.40142,0.02340142,-0.0033322,12.0574807,-0.0011506,-0.00007805005396,-0.00002692567385,-0.0000511243801,-0.004647670919,4.647670919,0.66723537,,,yes,yes,,,
26,2021-8-10,1,6,D,12,infected,infected,1.6,0.6,0.96,87.27272727,0.6857142857,orange,2021-8-2,8,0.011,1.4,littorina_scutulata,5,23.58174,0.02358174,23.53666,0.02353666,-0.004191,12.0100263,-0.0008867,-0.00009883107234,-0.00002086995642,-0.00007796111592,-0.007087374174,7.087374174,0.8504853617,,,yes,no,,,
4,2021-8-10,2,6,C,12,former_ovigerous,uninfected,,,0,0,0,,2021-8-2,,0.017,1.6,littorina_scutulata,7.5,23.4661,0.0234661,23.37104,0.02337104,-0.0019341,12.4450842,-0.000879,-0.00004538578401,-0.00002054314416,-0.00002484263985,-0.001461331756,1.461331756,0.164748822,,,yes,yes,,,
23,2021-8-10,3,6,B,12,former_ovigerous,uninfected,,,0,0,0,,2021-8-2,,0.024,2.1,littorina_sitkana,6.6,23.53176,0.02353176,23.48276,0.02348276,-0.0046451,12.0100263,-0.0004253,-0.0001093073784,-0.000009987217828,-0.00009932016055,-0.004138340023,4.138340023,0.6168261712,,,yes,yes,,,
13,2021-8-10,4,6,A,12,nonovigerous,uninfected,,,0,0,0,,2021-8-2,,0.029,2.2,littorina_sitkana,6.5,23.41318,0.02341318,23.40142,0.02340142,-0.007128,12.0100263,-0.0009628,-0.000166889147,-0.00002253088718,-0.0001443582599,-0.00497787103,4.97787103,0.6970436404,,,yes,yes,,,
27,2021-8-11,1,7,D,12,former_ovigerous,uninfected,,,0,0,0,,2021-8-4,7,0.024,1.7,littorina_scutulata,7.4,23.58566,0.02358566,23.53666,0.02353666,-0.004581,12.1878333,-0.0006454,-0.0001080459085,-0.00001519056036,-0.0000928553481,-0.003868972837,3.868972837,0.5875956807,,,yes,no,"late survival check, august 14",,
20,2021-8-11,2,7,C,12,infected,infected,1.6,0.8,1.28,80,0.7111111111,orange/red,2021-8-4,,0.016,1.8,littorina_scutulata,7.3,23.40534,0.02340534,23.37104,0.02337104,-0.0026623,12.1878333,-0.0005111,-0.00006231203668,-0.00001194493854,-0.00005036709814,-0.003147943634,3.147943634,0.4980269474,,,yes,no,"late survival check, august 14",,
49,2021-8-11,3,7,B,12,infected,infected,,,0,0,0,,2021-8-4,,0.016,1.7,littorina_scutulata,6.7,23.55038,0.02355038,23.48276,0.02348276,-0.002165,12.1878333,-0.0003995,-0.0000509865727,-0.00000938136262,-0.00004160521008,-0.00260032563,2.60032563,0.4150277366,,,yes,no,"late survival check, august 14",,
17,2021-8-11,4,7,A,12,nonovigerous,uninfected,,,0,0,0,,2021-8-4,,0.015,1.4,littorina_scutulata,6.5,23.38378,0.02338378,23.40142,0.02340142,-0.0032966,12.1878333,-0.0010987,-0.00007708696915,-0.00002571114015,-0.00005137582899,-0.003425055266,3.425055266,0.5346675836,,,yes,no,"late survival check, august 14",,
32,2021-8-14,1,8,D,12,former_ovigerous,uninfected,,,0,0,0,,2021-8-8,6,0.014,1.9,littorina_scutulata,6.4,23.65328,0.02365328,23.53666,0.02353666,-0.0029526,12.1014053,-0.0009109,-0.00006983867453,-0.00002143954359,-0.00004839913093,-0.003457080781,3.457080781,0.5387095277,,,yes,no,,,
33,2021-8-14,2,8,C,12,infected,infected,1.5,0.4,0.6,37.5,0.3333333333,orange/red,2021-8-8,,0.016,1.8,littorina_scutulata,7.4,23.37986,0.02337986,23.37104,0.02337104,-0.0034366,12.1014053,-0.0011807,-0.00008034722688,-0.00002759418693,-0.00005275303995,-0.003297064997,3.297064997,0.5181275087,,,yes,yes,,,
36,2021-8-14,3,8,B,12,infected,infected,,,0,#VALUE!,#DIV/0!,,2021-8-8,,dead,,,,NA,NA,42.31248,0.04231248,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,NA,NA,,,yes,no,,,
46,2021-8-14,4,8,A,12,nonovigerous,uninfected,,,0,0,0,,2021-8-8,,0.011,1.6,littorina_scutulata,5.4,23.41416,0.02341416,23.40142,0.02340142,-0.0025761,12.1014053,-0.0009504,-0.00006031721758,-0.00002224070957,-0.00003807650801,-0.003461500728,3.461500728,0.5392644273,,,yes,yes,,,
15,2021-8-15,1,9,D,12,infected,infected,2.4,0.9,2.16,120,1.028571429,orange,2021-8-9,6,0.018,2.1,littorina_sitkana,6.4,23.58076,0.02358076,23.53666,0.02353666,-0.0016017,12.1497373,-0.0011313,-0.00003776930329,-0.00002662702346,-0.00001114227983,-0.0006190155463,0.6190155463,-0.2082984437,,,yes,no,"late survival check, aug 20",,
44,2021-8-15,2,9,C,12,nonovigerous,uninfected,,,0,0,0,,2021-8-9,,0.017,2.2,littorina_scutulata,7.9,23.44258,0.02344258,23.37104,0.02337104,-0.0034969,12.1497373,-0.0008152,-0.000081976358,-0.00001905207181,-0.00006292428619,-0.0037014286,3.7014286,0.5683693763,,,yes,yes,"late survival check, aug 17",,
52,2021-8-15,3,9,B,12,infected,infected,2.3,0.7,1.61,76.66666667,0.6708333333,orange,2021-8-9,,0.021,2.4,littorina_scutulata,7.6,23.56214,0.02356214,23.52882,0.02352882,-0.0053067,12.1497373,-0.0012689,-0.0001250372083,-0.0000298557197,-0.00009518148864,-0.00453245184,4.53245184,0.6563331982,,,yes,no,"late survival check, aug 19",,
16,2021-8-15,4,9,A,12,former_ovigerous,uninfected,,,0,0,0,,2021-8-9,,0.02,2.1,littorina_scutulata,6.5,23.42984,0.02342984,23.42396,0.02342396,-0.0028188,12.1497373,-0.0023976,-0.00006604403299,-0.0000561612865,-0.000009882746496,-0.0004941373248,0.4941373248,-0.3061523403,,,yes,yes,"late survival check, aug 18",,
12,2021-8-25,1,10,D,12,infected,infected,2.3,0.9,2.07,64.6875,0.9857142857,orange,2021-8-17,8,0.032,2.1,littorina_sitkana,7.4,23.57292,0.02357292,23.53666,0.02353666,-0.0036703,12.0066193,-0.0002076,-0.00008651968828,-0.000004886210616,-0.00008163347766,-0.002551046177,2.551046177,0.4067183199,,,yes,no,,,
10,2021-8-25,NA,10,NA,12,former_ovigerous,uninfected,,,0,#VALUE!,#DIV/0!,,2021-8-17,,NA,,,,NA,NA,23.37104,0.02337104,NA,NA,NA,#VALUE!,#VALUE!,#VALUE!,NA,NA,NA,,,yes,NA,,,
1,2021-8-25,3,10,B,12,infected,infected,1.4,0.4,0.56,46.66666667,0.2947368421,orange,2021-8-17,,0.012,1.9,littorina_scutulata,6.4,23.52392,0.02352392,23.52882,0.02352882,-0.0009456,12.0066193,0.0006281,-0.00002224421875,0.00001477845184,-0.00003702267059,-0.00308522255,3.08522255,0.4892864969,,,yes,no,,,
51,2021-8-25,4,10,A,12,nonovigerous,uninfected,,,0,0,0,,2021-8-17,,0.012,1.7,littorina_scutulata,6.5,23.47198,0.02347198,23.42396,0.02342396,-0.0010396,12.0066193,0.00074677,-0.00002440147041,0.00001749231061,-0.00004189378102,-0.003491148418,3.491148418,0.5429683122,,,yes,no,check aug 28,,
42,2021-8-28,1,11,D,12,former_ovigerous,uninfected,,,0,0,0,,2021-8-24,4,0.067,2.6,littorina_sitkana,6.9,23.43964,0.02343964,23.58468,0.02358468,-0.0120468,12.1950439,1.53E-04,-0.0002823726552,3.61E-06,-2.86E-04,-4.27E-03,4.27E+00,0.6302629048,,,yes,no,,,
47,2021-8-28,2,11,C,12,infected,infected,1.2,0.5,0.6,50,0.4,orange,2021-8-24,,0.012,1.5,littorina_scutulata,5.1,23.42788,0.02342788,23.42984,0.02342984,-0.0024162,12.1950439,0.00061612,-0.00005660644366,0.00001443559302,-0.00007104203668,-0.005920169723,5.920169723,0.7723341575,,,yes,no,x,,
38,2021-8-28,3,11,B,12,infected_isopod,infected,,,0,0,0,,2021-8-24,,0.083,3.4,littorina_sitkana,6.2,23.48472,0.02348472,23.52882,0.02352882,-0.0086513,12.1950439,-0.0001021,-0.0002031733581,-0.000002402292522,-0.0002007710656,-0.002418928501,2.418928501,0.3836230317,,,yes,no,,,
46,2021-8-28,4,11,A,12,infected,uninfected,0.7,0.3,0.21,26.25,0.15,clear,2021-8-24,,0.008,1.4,littorina_scutulata,5.1,23.389366,0.023389366,23.42396,0.02342396,-0.0021097,12.1950439,1.48E-04,-0.00004934454545,3.47E-06,-5.28E-05,-6.6E-03,6.6E+00,0.8196502852,,,yes,no,,,
53,2021-8-29,1,12,D,12,infected,infected,1.8,0.7,1.26,60,0.7411764706,orange,2021-8-24,,0.021,1.7,,,23.50432,0.02350432,23.58468,0.02358468,-0.0042448,12.5228787,-0.0010117,-0.00009977113754,-0.00002386062076,-0.00007591051678,-0.003614786513,3.614786513,0.5580826533,,,yes,no,check aug 30,,
17c,2021-8-29,2,12,C,12,infected,infected,1.8,0.7,1.26,70,0.6631578947,orange,2021-8-24,5,0.018,1.9,,,23.3387,0.0233387,23.42984,0.02342984,-0.0039372,12.5228787,-0.0013394,-0.00009188912964,-0.0000313819277,-0.00006050720194,-0.003361511219,3.361511219,0.5265345651,,,yes,yes,"mistake, that this one was used, not properly starved ",,
19b,2021-8-29,3,12,B,12,infected,infected,2,0.8,1.6,100,0.7272727273,orange,2021-8-24,,0.016,2.2,,,23.5396,0.0235396,23.52882,0.02352882,-0.0047164,12.5228787,-0.0008625,-0.0001110221694,-0.00002029360725,-0.00009072856219,-0.005670535137,5.670535137,0.7536240458,,,yes,yes,,,
8b,2021-8-29,4,12,A,12,nonovigerous,uninfected,,,0,0,0,,2021-8-24,,0.018,1.7,,,23.38182,0.02338182,23.42396,0.02342396,-0.0055471,12.5228787,-0.0008128,-0.0001297012937,-0.00001903899469,-0.000110662299,-0.006147905502,6.147905502,0.7887271834,,,yes,unsure survival,,,
21b,2021-8-30,1,13,D,12,former_ovigerous,uninfected,,,0,0,0,,2021-8-25,5,0.02,1.9,,,23.54646,0.02354646,23.58468,0.02358468,-0.0056784,12.1876889,0.0004504003026,-0.0001337062185,0.00001062254701,-0.0001443287655,-0.007216438274,7.216438274,0.8583229012,,,yes,,,,
13c,2021-8-30,2,13,C,12,infected,infected,1.3,0.4,0.52,52,0.3466666667,orange,2021-8-25,,0.01,1.5,,,23.37594,0.02337594,23.42984,0.02342984,-0.0032603,12.1876889,-0.001323791853,-0.00007621257718,-0.00003101623131,-0.00004519634587,-0.004519634587,4.519634587,0.6551033235,,,yes,,,,
18b,2021-8-30,3,13,B,12,infected,infected,,,0,0,0,orange,2021-8-25,,0.031,2.2,,,23.35536,0.02335536,23.52882,0.02352882,-0.0065378,12.1876889,-0.003097984009,-0.0001526926726,-0.00007289190811,-0.0000798007645,-0.00257421821,2.57421821,0.4106453581,,,yes,,,,
39,2021-8-30,4,13,A,12,infected,infected,1.8,0.6,1.08,98.18181818,0.72,orange,2021-8-25,,0.011,1.5,,,23.471,0.023471,23.42396,0.02342396,-0.0040169,12.1876889,-0.004872176165,-0.0000942806599,-0.0001141256596,0.0000198449997,0.001804090881,-1.804090881,NA,,,yes,,,,
7b,2021-8-31,1,14,D,12,infected,infected,1.6,0.5,0.8,28.57142857,0.4,orange/red,2021-8-25,6,0.028,2,,,23.55528,0.02355528,23.58468,0.02358468,-0.0055237,12.2596772,-0.0011008,-0.0001301123001,-0.00002596201574,-0.0001041502844,-0.003719653014,3.719653014,0.5705024288,,,yes,,,,
2b,2021-8-31,2,14,C,12,infected,infected,1.1,0.7,0.77,40.52631579,0.48125,orange,2021-8-25,,0.019,1.6,,,23.43474,0.02343474,23.42984,0.02342984,-0.0026321,12.2596772,-0.0001391,-0.00006168257915,-0.000003259090744,-0.00005842348841,-0.003074920443,3.074920443,0.4878338838,,,yes,,,,
30b,2021-8-31,3,14,B,12,former_ovigerous,uninfected,,,0,#VALUE!,#DIV/0!,,2021-8-25,,NA,,,,NA,NA,23.52882,0.02352882,-0.0030695,12.2596772,-0.0010238,#VALUE!,-0.00002408880592,#VALUE!,NA,NA,NA,,,yes,,,,
54b,2021-8-31,4,14,A,12,nonovigerous,uninfected,,,0,0,0,,2021-8-25,,0.012,1.9,,,23.36418,0.02336418,23.42396,0.02342396,-0.0050329,12.2596772,-0.001448,-0.0001175895815,-0.00003391789408,-0.00008367168744,-0.00697264062,6.97264062,0.8433972816,,,yes,,,,
40c,2021-9-1,1,15,D,12,nonovigerous,uninfected,,,0,0,0,,2021-8-28,4,0.004,1.2,,,23.60722,0.02360722,23.58468,0.02358468,-0.0020102,12.3357,-0.0003908,-0.00004745523364,-0.000009216892944,-0.0000382383407,-0.009559585175,9.559585175,0.9804390471,,,yes,missing?? check other notes,,,
3b,2021-9-1,2,15,C,12,infected,infected,2.3,0.6,1.38,33.65853659,0.575,orange,2021-8-28,,0.041,2.4,,,23.31616,0.02331616,23.42984,0.02342984,-0.0065167,12.3357,2.57E-05,-0.0001519444199,6.02E-07,-1.53E-04,-3.72E-03,3.72E+00,0.5706185811,,,yes,yes,,,
32c,2021-9-1,3,15,B,12,infected,infected,1,0.3,0.3,27.27272727,0.2,orange,2021-8-28,,0.011,1.5,,,23.50334,0.02350334,23.52882,0.02352882,-0.0035822,12.3357,-0.0005062,-0.00008419366455,-0.00001191028868,-0.00007228337586,-0.006571215988,6.571215988,0.8176457421,,,yes,no,,,
11b,2021-9-1,4,15,A,12,infected,infected,0.9,0.5,0.45,37.5,0.3,clear,2021-8-28,,0.012,1.5,,,23.422,0.023422,23.42396,0.02342396,-0.0025172,12.3357,-0.0009205,-0.0000589578584,-0.00002156175518,-0.00003739610322,-0.003116341935,3.116341935,0.4936451038,,,yes,no,,,
26c,2021-9-2,1,16,D,12,former_ovigerous,uninfected,,,0,0,0,,2021-8-29,4,0.014,1.5,,,23.5592,0.0235592,23.58468,0.02358468,-0.0021997,12.2600124,3.22E-05,-0.00005182317224,7.59E-07,-5.26E-05,-3.76E-03,3.76E+00,0.574714012,,,yes,yes,late check sept 7,,
52c,2021-9-2,2,16,C,12,nonovigerous,uninfected,,,0,0,0,,2021-8-29,,0.009,1.4,,,23.39456,0.02339456,23.42984,0.02342984,-0.0018913,12.2600124,0.00054797,-0.00004424613133,0.00001283884942,-0.00005708498075,-0.006342775639,6.342775639,0.8022793495,,,yes,yes,late check sept 7,,
27c,2021-9-2,3,16,B,12,infected,infected,1.9,0.6,1.14,63.33333333,0.6333333333,orange,2021-8-29,,0.018,1.8,,,23.49942,0.02349942,23.52882,0.02352882,-0.0037898,12.2600124,-0.0001365,-0.00008905810192,-0.00000321168393,-0.00008584641799,-0.004769245444,4.769245444,0.6784496735,,,yes,yes,late check sept 7,,
15c,2021-9-2,4,16,A,12,infected,infected,2.2,0.7,1.54,48.125,0.77,orange,2021-8-30,,0.032,2,,,23.35928,0.02335928,23.42396,0.02342396,-0.0052212,12.2600124,0.00035853,-0.0001219634727,0.000008398192379,-0.0001303616651,-0.004073802035,4.073802035,0.6099999208,,,yes,yes,late check sept 7,,
19,2021-8-1,1,1,D,17,infected,infected,,,0,0,0,orange,2021-7-27,,0.013,2.4,littorina_scutulata,6.1,,0.02357292,,0.02373854,-0.0031023,17.6928383,-0.0002382,-0.00007313026972,-0.000005654520228,-0.00006747574949,-0.005190442268,5.190442268,0.7152043649,,,yes,yes,,,
22,2021-8-1,2,1,C,17,nonovigerous,uninfected,,,0,0,0,,2021-7-27,,0.044,5.1,,7.3,,0.02337888,,0.02358566,-0.0107495,17.6928383,-0.0012859,-0.0002513112706,-0.00003032880019,-0.0002209824704,-0.005022328872,5.022328872,0.7009051478,,,yes,yes,,,
43,2021-8-1,3,1,B,17,ovigerous,ovigerous,,,0,0,0,,2021-7-28,,0.031,3.6,,,,0.02348766,,0.02369738,-0.0038977,17.6928383,-0.0003342,-0.00009154785238,-0.000007919664396,-0.00008362818799,-0.002697683483,2.697683483,0.430990993,,,yes,yes,"not randomly picked, but only one with eggs in jar. had eggs during experiment by August 4 they were gone",,
18,2021-8-1,4,1,A,17,nonovigerous,uninfected,,,0,0,#DIV/0!,,2021-7-27,,0.007,,,,,0.02341416,,0.02357194,-0.0013989,1.77E+01,0.0012484,-0.00003275406842,0.0000294272099,-0.00006218127832,-0.00888303976,8.88303976,0.948561606,,,yes,no,This run has the weird calibration,,
8,2021-8-5,1,2,D,17,former_ovigerous,uninfected,,,0,0,0,,2021-7-29,,0.02,1,littorina_scutulata,6.5,,0.02363368,,0.02373854,-0.0045387,17.5354109,-0.0023462,-0.0001072661834,-0.00005569536255,-0.00005157082087,-0.002578541043,2.578541043,0.4113740486,,,yes,no,checked survival for trial on Aug 8 mornign,,
2,2021-8-5,2,2,C,17,hyper_infected,hyper_infected,,,0,0,0,hyper,2021-7-29,,0.051,1.9,littorina_sitkana,7.4,,0.023373,,0.02358566,-0.012229,17.5354109,-0.0017664,-0.000285828417,-0.00004166170982,-0.0002441667072,-0.004787582494,4.787582494,0.6801162703,,,yes,no,checked survival for trial on Aug 8 mornign,,
30,2021-8-5,3,2,B,17,nonovigerous,uninfected,,,0,0,0,,2021-7-29,,0.013,0.9,littorina_scutulata,5.1,,0.02362584,,0.02369738,-0.0039918,17.5354109,-0.0011863,-0.00009430962811,-0.00002811220189,-0.00006619742622,-0.005092109709,5.092109709,0.7068977519,,,yes,no,checked survival for trial on Aug 8 mornign,,figure out why there is a 32C control take 2  (used take 2 in datafile
